"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202410","ENTR210","INTRO TO ENTREPRENEURSHIP","002","12857","TR","4:00 PM - 5:20 PM","FMH 308","Closed","43","43","Annett, Mark","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=12857",""
"202410","ENTR210","INTRO TO ENTREPRENEURSHIP","102","12858","W","6:00 PM - 8:50 PM","KUPF 107","Closed","43","43","Naasz, Kathleen","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=12858",""
"202410","ENTR210","INTRO TO ENTREPRENEURSHIP","452","12859","","TBA"," ","Closed","30","30","Madda, Shrutika","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=12859","Online Course"
"202410","ENTR210","INTRO TO ENTREPRENEURSHIP","454","12860","","TBA"," ","Closed","30","30","Zhang, Xi","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=12860","Online Course"
"202410","ENTR210","INTRO TO ENTREPRENEURSHIP - HONORS","H02","12861","MW","11:30 AM - 12:50 PM","CAB 3052","Open","43","13","Zhang, Xi","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=12861","Honors Course"
"202410","ENTR330","ENTREPRENEURIAL STRATEGY","102","12862","R","6:00 PM - 8:50 PM","KUPF 204","Open","43","15","Bandera, Cesar","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=12862",""
"202410","ENTR330","ENTREPRENEURIAL STRATEGY","452","15381","","TBA"," ","Open","30","9","Bandera, Cesar","Online Virtual","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=15381","Restricted to Online Accelerated Degree Completion Only<br />Class meets second half of the semester (3/5/24 - 5/9/24)."
