"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202410","MNE602","FLEX & COMP INTEG MANUFACTRNG","002","14344","M","2:30 PM - 5:20 PM","GITC 2310","Open","24","13","Aristilde, Evens","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=14344",""
"202410","MNE654","DESIGN FOR MANUFACTURABILITY","102","14345","M","6:00 PM - 8:50 PM","ME 221","Open","30","29","Das, Sanchoy","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=14345",""
