"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202410","HRM301","ORGANIZATIONAL BEHAVIOR","002","13191","MR","10:00 AM - 11:20 AM","CKB 303","Open","43","20","Schachter, Hindy","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13191",""
"202410","HRM301","ORGANIZATIONAL BEHAVIOR","004","13192","TR","1:00 PM - 2:20 PM","KUPF 204","Open","43","31","Schachter, Hindy","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13192",""
"202410","HRM301","ORGANIZATIONAL BEHAVIOR","452","13193","","TBA"," ","Closed","30","30","Casal, Jose","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13193","Online Course"
"202410","HRM301","ORGANIZATIONAL BEHAVIOR","454","13194","","TBA"," ","Closed","30","30","Casal, Jose","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13194","Online Course"
"202410","HRM601","ORG BEHAVIOR IN TECH ORGS","002","13195","M","2:30 PM - 5:20 PM","KUPF 208","Open","43","39","Somers, Mark","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13195",""
"202410","HRM601","ORG BEHAVIOR IN TECH ORGS","102","13196","R","6:00 PM - 8:50 PM","CKB 124","Closed","43","44","Casal, Jose","Hybrid","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13196","Hybrid Course<br />Face-to-face meetings held alternate weeks starting: 1/18/24<br />https://www.njit.edu/registrar/instructionaldelivery/"
"202410","HRM601","ORG BEHAVIOR IN TECH ORGS","852","13197","","TBA"," ","Closed","30","30","Casal, Jose","Online Newark","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13197","Restricted to Newark Campus Students Only<br />Online Course"
"202410","HRM601","ORG BEHAVIOR IN TECH ORGS","854","13198","","TBA"," ","Open","30","29","Somers, Mark","Online Virtual","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13198","Restricted to Virtual Campus Students Only<br />Online Course"
"202410","HRM601","ORG BEHAVIOR IN TECH ORGS","856","13199","","TBA"," ","Open","30","24","Manyindo, Benjamin","Online Virtual","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13199","Restricted to Virtual Campus Students Only<br />Online Course"
