"Term","Course","Title","Section","CRN","Days","Times","Location","Status","Max","Now","Instructor","Delivery Mode","Credits","Info","Comments"
"202410","ID217","MODELING AND MANUFACTURING","102","13238","T","6:00 PM - 8:50 PM","FMH 404","Closed","15","15","Short, Martin","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13238",""
"202410","ID264","INDUSTRIAL DESIGN STUDIO II","002","13239","MR","1:00 PM - 5:20 PM"," ","Open","15","9","Mead, Kiel","Face-to-Face","4","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13239",""
"202410","ID341","SUSTAINABLE MATERIAL & PROCESS","002","13240","MW","10:00 AM - 11:20 AM","KUPF 205","Closed","15","15","Short, Martin","Face-to-Face","3","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13240",""
"202410","ID364","INDUSTRIAL DESIGN STUDIO IV","002","13241","MR","12:00 PM - 5:20 PM"," ","Open","15","7","Alcala, Jose","Face-to-Face","5","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13241","This course meets in the Idea Factory."
"202410","ID464","COMPREHENSIVE/THESIS STUDIO","002","13242","MR","12:00 PM - 5:20 PM"," ","Open","15","9","Alcala, Jose","Face-to-Face","5","https://www.bkstr.com/webapp/wcs/stores/servlet/booklookServlet?bookstore_id-1=584&term_id-1=2024 Spring&crn-1=13242",""
